trial_id,scenario,method,blocked,block_reasons,remote_mutations,stale_mutation,duplicate_mutation,unsafe_mutation,correct_outcome
10941,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
10942,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
10942,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
10942,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
10942,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
10943,response_loss_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
10943,response_loss_retry,A1_source_hash_conditional,0,,2,0,1,1,0
10943,response_loss_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
10943,response_loss_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
10944,source_aba,A0_ordinary_approval_log,0,,1,1,0,1,0
10944,source_aba,A1_source_hash_conditional,0,,1,1,0,1,0
10944,source_aba,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
10944,source_aba,A3_source_bound_causal_transaction,1,approved_source_revision_mismatch,0,0,0,0,1
10945,source_aba,A0_ordinary_approval_log,0,,1,1,0,1,0
10945,source_aba,A1_source_hash_conditional,0,,1,1,0,1,0
10945,source_aba,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
10945,source_aba,A3_source_bound_causal_transaction,1,approved_source_revision_mismatch,0,0,0,0,1
10946,policy_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
10946,policy_drift,A1_source_hash_conditional,0,,1,1,0,1,0
10946,policy_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
10946,policy_drift,A3_source_bound_causal_transaction,1,approved_policy_version_mismatch|approved_policy_snapshot_mismatch,0,0,0,0,1
10947,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
10947,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
10947,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
10947,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
10948,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
10948,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
10948,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
10948,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
10949,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
10949,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
10949,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
10949,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
10950,target_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
10950,target_drift,A1_source_hash_conditional,0,,1,1,0,1,0
10950,target_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
10950,target_drift,A3_source_bound_causal_transaction,1,approved_policy_snapshot_mismatch|approved_write_targets_mismatch,0,0,0,0,1
10951,policy_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
10951,policy_drift,A1_source_hash_conditional,0,,1,1,0,1,0
10951,policy_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
10951,policy_drift,A3_source_bound_causal_transaction,1,approved_policy_version_mismatch|approved_policy_snapshot_mismatch,0,0,0,0,1
10952,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
10952,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
10952,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
10952,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
10953,concurrent_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
10953,concurrent_retry,A1_source_hash_conditional,0,,2,0,1,1,0
10953,concurrent_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
10953,concurrent_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
10954,target_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
10954,target_drift,A1_source_hash_conditional,0,,1,1,0,1,0
10954,target_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
10954,target_drift,A3_source_bound_causal_transaction,1,approved_policy_snapshot_mismatch|approved_write_targets_mismatch,0,0,0,0,1
10955,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
10955,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
10955,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
10955,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
10956,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
10956,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
10956,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
10956,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
10957,target_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
10957,target_drift,A1_source_hash_conditional,0,,1,1,0,1,0
10957,target_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
10957,target_drift,A3_source_bound_causal_transaction,1,approved_policy_snapshot_mismatch|approved_write_targets_mismatch,0,0,0,0,1
10958,policy_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
10958,policy_drift,A1_source_hash_conditional,0,,1,1,0,1,0
10958,policy_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
10958,policy_drift,A3_source_bound_causal_transaction,1,approved_policy_version_mismatch|approved_policy_snapshot_mismatch,0,0,0,0,1
10959,policy_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
10959,policy_drift,A1_source_hash_conditional,0,,1,1,0,1,0
10959,policy_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
10959,policy_drift,A3_source_bound_causal_transaction,1,approved_policy_version_mismatch|approved_policy_snapshot_mismatch,0,0,0,0,1
10960,policy_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
10960,policy_drift,A1_source_hash_conditional,0,,1,1,0,1,0
10960,policy_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
10960,policy_drift,A3_source_bound_causal_transaction,1,approved_policy_version_mismatch|approved_policy_snapshot_mismatch,0,0,0,0,1
10961,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
10961,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
10961,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
10961,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
10962,response_loss_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
10962,response_loss_retry,A1_source_hash_conditional,0,,2,0,1,1,0
10962,response_loss_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
10962,response_loss_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
10963,target_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
10963,target_drift,A1_source_hash_conditional,0,,1,1,0,1,0
10963,target_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
10963,target_drift,A3_source_bound_causal_transaction,1,approved_policy_snapshot_mismatch|approved_write_targets_mismatch,0,0,0,0,1
10964,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
10964,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
10964,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
10964,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
10965,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
10965,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
10965,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
10965,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
10966,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
10966,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
10966,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
10966,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
10967,policy_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
10967,policy_drift,A1_source_hash_conditional,0,,1,1,0,1,0
10967,policy_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
10967,policy_drift,A3_source_bound_causal_transaction,1,approved_policy_version_mismatch|approved_policy_snapshot_mismatch,0,0,0,0,1
10968,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
10968,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
10968,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
10968,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
10969,response_loss_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
10969,response_loss_retry,A1_source_hash_conditional,0,,2,0,1,1,0
10969,response_loss_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
10969,response_loss_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
10970,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
10970,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
10970,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
10970,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
10971,response_loss_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
10971,response_loss_retry,A1_source_hash_conditional,0,,2,0,1,1,0
10971,response_loss_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
10971,response_loss_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
10972,response_loss_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
10972,response_loss_retry,A1_source_hash_conditional,0,,2,0,1,1,0
10972,response_loss_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
10972,response_loss_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
10973,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
10973,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
10973,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
10973,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
10974,response_loss_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
10974,response_loss_retry,A1_source_hash_conditional,0,,2,0,1,1,0
10974,response_loss_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
10974,response_loss_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
10975,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
10975,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
10975,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
10975,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
10976,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
10976,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
10976,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
10976,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
10977,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
10977,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
10977,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
10977,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
10978,policy_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
10978,policy_drift,A1_source_hash_conditional,0,,1,1,0,1,0
10978,policy_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
10978,policy_drift,A3_source_bound_causal_transaction,1,approved_policy_version_mismatch|approved_policy_snapshot_mismatch,0,0,0,0,1
10979,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
10979,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
10979,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
10979,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
10980,target_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
10980,target_drift,A1_source_hash_conditional,0,,1,1,0,1,0
10980,target_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
10980,target_drift,A3_source_bound_causal_transaction,1,approved_policy_snapshot_mismatch|approved_write_targets_mismatch,0,0,0,0,1
10981,source_aba,A0_ordinary_approval_log,0,,1,1,0,1,0
10981,source_aba,A1_source_hash_conditional,0,,1,1,0,1,0
10981,source_aba,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
10981,source_aba,A3_source_bound_causal_transaction,1,approved_source_revision_mismatch,0,0,0,0,1
10982,target_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
10982,target_drift,A1_source_hash_conditional,0,,1,1,0,1,0
10982,target_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
10982,target_drift,A3_source_bound_causal_transaction,1,approved_policy_snapshot_mismatch|approved_write_targets_mismatch,0,0,0,0,1
10983,concurrent_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
10983,concurrent_retry,A1_source_hash_conditional,0,,2,0,1,1,0
10983,concurrent_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
10983,concurrent_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
10984,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
10984,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
10984,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
10984,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
10985,response_loss_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
10985,response_loss_retry,A1_source_hash_conditional,0,,2,0,1,1,0
10985,response_loss_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
10985,response_loss_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
10986,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
10986,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
10986,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
10986,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
10987,target_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
10987,target_drift,A1_source_hash_conditional,0,,1,1,0,1,0
10987,target_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
10987,target_drift,A3_source_bound_causal_transaction,1,approved_policy_snapshot_mismatch|approved_write_targets_mismatch,0,0,0,0,1
10988,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
10988,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
10988,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
10988,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
10989,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
10989,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
10989,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
10989,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
10990,response_loss_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
10990,response_loss_retry,A1_source_hash_conditional,0,,2,0,1,1,0
10990,response_loss_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
10990,response_loss_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
10991,concurrent_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
10991,concurrent_retry,A1_source_hash_conditional,0,,2,0,1,1,0
10991,concurrent_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
10991,concurrent_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
10992,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
10992,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
10992,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
10992,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
10993,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
10993,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
10993,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
10993,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
10994,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
10994,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
10994,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
10994,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
10995,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
10995,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
10995,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
10995,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
10996,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
10996,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
10996,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
10996,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
10997,target_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
10997,target_drift,A1_source_hash_conditional,0,,1,1,0,1,0
10997,target_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
10997,target_drift,A3_source_bound_causal_transaction,1,approved_policy_snapshot_mismatch|approved_write_targets_mismatch,0,0,0,0,1
10998,response_loss_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
10998,response_loss_retry,A1_source_hash_conditional,0,,2,0,1,1,0
10998,response_loss_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
10998,response_loss_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
10999,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
10999,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
10999,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
10999,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
